id,palabra,frecuencia,categoria,fecha,periodo,score_trending
243,reforma,2,Economía,2025-09-11T21:28:48.493079,diario,0.0
278,título,1,Mundo,2025-09-11T21:28:48.860842,diario,0.0
279,donald,1,Mundo,2025-09-11T21:28:48.888487,diario,0.0
280,homenajea,1,Mundo,2025-09-11T21:28:48.900484,diario,0.0
281,víctimas,1,Mundo,2025-09-11T21:28:48.905129,diario,0.0
282,ceremonia,1,Mundo,2025-09-11T21:28:48.910403,diario,0.0
337,septiembre,3,Mundo,2025-09-11T21:28:50.243043,diario,0.0
321,paredes,2,Espectáculos,2025-09-11T21:28:50.085448,diario,0.0
283,pordeportesserá,3,Deportes,2025-09-11T21:28:48.957355,diario,0.0
284,oficializó,3,Deportes,2025-09-11T21:28:48.974990,diario,0.0
285,cambio,3,Deportes,2025-09-11T21:28:48.980871,diario,0.0
328,hija,2,Espectáculos,2025-09-11T21:28:50.120299,diario,0.0
289,fecha,4,Deportes,2025-09-11T21:28:49.357523,diario,0.0
349,pamela,2,Espectáculos,2025-09-11T21:28:50.355647,diario,0.0
288,garcilaso,2,Deportes,2025-09-11T21:28:49.352502,diario,0.0
354,franco,2,Espectáculos,2025-09-11T21:28:50.382751,diario,0.0
196,morada,4,Deportes,2025-09-11T21:28:48.093081,diario,0.0
286,camiseta,3,Deportes,2025-09-11T21:28:49.207158,diario,0.0
287,deportivo,4,Deportes,2025-09-11T21:28:49.345985,diario,0.0
290,porespectáculosrevelan,3,Espectáculos,2025-09-11T21:28:49.468625,diario,0.0
291,pasó,3,Espectáculos,2025-09-11T21:28:49.474259,diario,0.0
306,ahora,2,Mundo,2025-09-11T21:28:49.905499,diario,0.0
293,infiel,2,Espectáculos,2025-09-11T21:28:49.669634,diario,0.0
294,embarazada,1,Mundo,2025-09-11T21:28:49.777331,diario,0.0
295,fiscalía,1,Mundo,2025-09-11T21:28:49.783402,diario,0.0
296,denuncia,1,Mundo,2025-09-11T21:28:49.794151,diario,0.0
297,abandono,1,Mundo,2025-09-11T21:28:49.800556,diario,0.0
298,bolivia,1,Mundo,2025-09-11T21:28:49.805980,diario,0.0
299,mujer,1,Mundo,2025-09-11T21:28:49.817306,diario,0.0
300,luis,1,Mundo,2025-09-11T21:28:49.822807,diario,0.0
301,arce,1,Mundo,2025-09-11T21:28:49.830933,diario,0.0
302,netanyahu,1,Mundo,2025-09-11T21:28:49.886142,diario,0.0
303,población,1,Mundo,2025-09-11T21:28:49.891266,diario,0.0
304,ciudad,1,Mundo,2025-09-11T21:28:49.896655,diario,0.0
305,llama,1,Mundo,2025-09-11T21:28:49.901943,diario,0.0
307,gaza,1,Mundo,2025-09-11T21:28:49.909946,diario,0.0
308,irse,1,Mundo,2025-09-11T21:28:49.915998,diario,0.0
309,tragedia,1,Deportes,2025-09-11T21:28:49.960049,diario,0.0
310,arquero,1,Deportes,2025-09-11T21:28:49.965300,diario,0.0
311,después,1,Deportes,2025-09-11T21:28:49.971588,diario,0.0
312,detener,1,Deportes,2025-09-11T21:28:49.975332,diario,0.0
314,futsal,1,Deportes,2025-09-11T21:28:49.990642,diario,0.0
315,muere,1,Deportes,2025-09-11T21:28:49.994898,diario,0.0
316,penal,1,Deportes,2025-09-11T21:28:49.999925,diario,0.0
317,pecho,1,Deportes,2025-09-11T21:28:50.003272,diario,0.0
318,noticias,1,Espectáculos,2025-09-11T21:28:50.049342,diario,0.0
319,últimas,1,Espectáculos,2025-09-11T21:28:50.054128,diario,0.0
322,rodrigo,1,Espectáculos,2025-09-11T21:28:50.090868,diario,0.0
324,clínica,1,Espectáculos,2025-09-11T21:28:50.099402,diario,0.0
325,junto,1,Espectáculos,2025-09-11T21:28:50.104909,diario,0.0
326,pasar,1,Espectáculos,2025-09-11T21:28:50.109861,diario,0.0
327,perú,1,Espectáculos,2025-09-11T21:28:50.114488,diario,0.0
329,cuba,1,Espectáculos,2025-09-11T21:28:50.125595,diario,0.0
330,orquesta,1,Espectáculos,2025-09-11T21:28:50.175596,diario,0.0
331,atacado,1,Espectáculos,2025-09-11T21:28:50.180462,diario,0.0
332,balazos,1,Espectáculos,2025-09-11T21:28:50.185800,diario,0.0
333,martín,1,Espectáculos,2025-09-11T21:28:50.189764,diario,0.0
334,porres,1,Espectáculos,2025-09-11T21:28:50.194868,diario,0.0
335,duke,1,Espectáculos,2025-09-11T21:28:50.201003,diario,0.0
338,sucedió,1,Mundo,2025-09-11T21:28:50.249382,diario,0.0
339,challenger,1,Deportes,2025-09-11T21:28:50.286236,diario,0.0
340,esperanza,1,Deportes,2025-09-11T21:28:50.291312,diario,0.0
341,ilusiona,1,Deportes,2025-09-11T21:28:50.294412,diario,0.0
342,campeón,1,Deportes,2025-09-11T21:28:50.299419,diario,0.0
343,sevilla,1,Deportes,2025-09-11T21:28:50.302700,diario,0.0
344,ignacio,1,Deportes,2025-09-11T21:28:50.307097,diario,0.0
345,peruano,1,Deportes,2025-09-11T21:28:50.311532,diario,0.0
346,semana,1,Deportes,2025-09-11T21:28:50.314207,diario,0.0
347,davis,1,Deportes,2025-09-11T21:28:50.317788,diario,0.0
348,tenis,1,Deportes,2025-09-11T21:28:50.321529,diario,0.0
350,reconciliación,1,Espectáculos,2025-09-11T21:28:50.359392,diario,0.0
351,inesperada,1,Espectáculos,2025-09-11T21:28:50.363451,diario,0.0
353,posible,1,Espectáculos,2025-09-11T21:28:50.377230,diario,0.0
313,partido,2,Deportes,2025-09-11T21:28:49.980871,diario,0.0
292,casa,4,Espectáculos,2025-09-11T21:28:49.479437,diario,0.0
320,melissa,2,Espectáculos,2025-09-11T21:28:50.080340,diario,0.0
352,decisión,2,Espectáculos,2025-09-11T21:28:50.373230,diario,0.0
336,efemérides,2,Mundo,2025-09-11T21:28:50.235516,diario,0.0
323,momento,2,Espectáculos,2025-09-11T21:28:50.095771,diario,0.0
356,lópez,1,Espectáculos,2025-09-11T21:28:50.391148,diario,0.0
357,toma,1,Espectáculos,2025-09-11T21:28:50.396150,diario,0.0
358,requisitos,1,Mundo,2025-09-11T21:28:50.439654,diario,0.0
359,afiliados,1,Mundo,2025-09-11T21:28:50.444704,diario,0.0
360,cobrarla,1,Mundo,2025-09-11T21:28:50.450478,diario,0.0
361,pensión,1,Mundo,2025-09-11T21:28:50.453648,diario,0.0
362,quiénes,1,Mundo,2025-09-11T21:28:50.458645,diario,0.0
363,mínima,1,Mundo,2025-09-11T21:28:50.463884,diario,0.0
364,podrán,1,Mundo,2025-09-11T21:28:50.467208,diario,0.0
365,s600,1,Mundo,2025-09-11T21:28:50.472352,diario,0.0
366,restaurante,1,Mundo,2025-09-11T21:28:50.501818,diario,0.0
367,chupándose,1,Mundo,2025-09-11T21:28:50.506531,diario,0.0
368,enamorarse,1,Mundo,2025-09-11T21:28:50.509617,diario,0.0
369,hicieron,1,Mundo,2025-09-11T21:28:50.515449,diario,0.0
371,terminó,1,Mundo,2025-09-11T21:28:50.523423,diario,0.0
372,visitó,1,Mundo,2025-09-11T21:28:50.528705,diario,0.0
373,platos,1,Mundo,2025-09-11T21:28:50.532895,diario,0.0
374,dedos,1,Mundo,2025-09-11T21:28:50.536460,diario,0.0
375,ibai,1,Mundo,2025-09-11T21:28:50.540988,diario,0.0
376,exclusivamente,1,Mundo,2025-09-11T21:28:50.578123,diario,0.0
377,municipalidad,1,Mundo,2025-09-11T21:28:50.582938,diario,0.0
378,convierte,1,Mundo,2025-09-11T21:28:50.586105,diario,0.0
379,peatonal,1,Mundo,2025-09-11T21:28:50.590994,diario,0.0
380,pizarro,1,Mundo,2025-09-11T21:28:50.596350,diario,0.0
381,damero,1,Mundo,2025-09-11T21:28:50.599276,diario,0.0
382,adiós,1,Mundo,2025-09-11T21:28:50.604025,diario,0.0
383,autos,1,Mundo,2025-09-11T21:28:50.608760,diario,0.0
384,lima,1,Mundo,2025-09-11T21:28:50.613093,diario,0.0
385,zona,1,Mundo,2025-09-11T21:28:50.618527,diario,0.0
386,tradiciones,1,Mundo,2025-09-11T21:28:50.660895,diario,0.0
387,conquistan,1,Mundo,2025-09-11T21:28:50.665556,diario,0.0
388,visitantes,1,Mundo,2025-09-11T21:28:50.668763,diario,0.0
389,inauguran,1,Mundo,2025-09-11T21:28:50.673272,diario,0.0
390,memoria,1,Mundo,2025-09-11T21:28:50.675413,diario,0.0
391,primer,1,Mundo,2025-09-11T21:28:50.680059,diario,0.0
392,museo,1,Mundo,2025-09-11T21:28:50.683244,diario,0.0
393,civil,1,Mundo,2025-09-11T21:28:50.688702,diario,0.0
394,callo,1,Mundo,2025-09-11T21:28:50.694107,diario,0.0
395,salsa,1,Mundo,2025-09-11T21:28:50.698062,diario,0.0
396,convivencia,1,Mundo,2025-09-11T21:28:50.737776,diario,0.0
397,vizcarra,1,Mundo,2025-09-11T21:28:50.742655,diario,0.0
398,castillo,1,Mundo,2025-09-11T21:28:50.748728,diario,0.0
399,prisión,1,Mundo,2025-09-11T21:28:50.754313,diario,0.0
400,frutita,1,Mundo,2025-09-11T21:28:50.759253,diario,0.0
401,martín,1,Mundo,2025-09-11T21:28:50.764133,diario,0.0
402,cuenta,1,Mundo,2025-09-11T21:28:50.765846,diario,0.0
403,invitó,1,Mundo,2025-09-11T21:28:50.770518,diario,0.0
404,pedro,1,Mundo,2025-09-11T21:28:50.776848,diario,0.0
406,supermercados,1,Mundo,2025-09-11T21:28:50.819339,diario,0.0
407,reconocida,1,Mundo,2025-09-11T21:28:50.823728,diario,0.0
408,expansión,1,Mundo,2025-09-11T21:28:50.828177,diario,0.0
409,acelera,1,Mundo,2025-09-11T21:28:50.832540,diario,0.0
410,desafía,1,Mundo,2025-09-11T21:28:50.838031,diario,0.0
412,tottus,1,Mundo,2025-09-11T21:28:50.846220,diario,0.0
413,plaza,1,Mundo,2025-09-11T21:28:50.851053,diario,0.0
414,dónde,1,Mundo,2025-09-11T21:28:50.855532,diario,0.0
415,ubica,1,Mundo,2025-09-11T21:28:50.858440,diario,0.0
411,cadena,2,Mundo,2025-09-11T21:28:50.842152,diario,0.0
416,emblemáticas,1,Mundo,2025-09-11T21:28:50.898342,diario,0.0
417,sorprende,1,Mundo,2025-09-11T21:28:50.903644,diario,0.0
418,siempre,1,Mundo,2025-09-11T21:28:50.908753,diario,0.0
419,cerrar,1,Mundo,2025-09-11T21:28:50.917274,diario,0.0
420,cines,1,Mundo,2025-09-11T21:28:50.922026,diario,0.0
421,sedes,1,Mundo,2025-09-11T21:28:50.926474,diario,0.0
422,cuál,1,Mundo,2025-09-11T21:28:50.931507,diario,0.0
370,peruano,2,Mundo,2025-09-11T21:28:50.520434,diario,0.0
423,combinación,1,Mundo,2025-09-11T21:28:50.974292,diario,0.0
424,creciente,1,Mundo,2025-09-11T21:28:50.978796,diario,0.0
425,peligrosa,1,Mundo,2025-09-11T21:28:50.980857,diario,0.0
426,anómalos,1,Mundo,2025-09-11T21:28:50.985488,diario,0.0
427,advirtió,1,Mundo,2025-09-11T21:28:50.989837,diario,0.0
428,oleajes,1,Mundo,2025-09-11T21:28:50.994914,diario,0.0
429,amenaza,1,Mundo,2025-09-11T21:28:50.999425,diario,0.0
430,litoral,1,Mundo,2025-09-11T21:28:51.004453,diario,0.0
431,marina,1,Mundo,2025-09-11T21:28:51.015058,diario,0.0
432,subterráneo,1,Mundo,2025-09-11T21:28:51.055063,diario,0.0
433,convertir,1,Mundo,2025-09-11T21:28:51.058748,diario,0.0
434,boulevard,1,Mundo,2025-09-11T21:28:51.063442,diario,0.0
435,planean,1,Mundo,2025-09-11T21:28:51.068249,diario,0.0
436,abancay,1,Mundo,2025-09-11T21:28:51.071495,diario,0.0
437,desviar,1,Mundo,2025-09-11T21:28:51.077562,diario,0.0
438,tráfico,1,Mundo,2025-09-11T21:28:51.082341,diario,0.0
439,túnel,1,Mundo,2025-09-11T21:28:51.086249,diario,0.0
440,mega,1,Mundo,2025-09-11T21:28:51.092052,diario,0.0
441,desembolso,1,Mundo,2025-09-11T21:28:51.134404,diario,0.0
442,aprueban,1,Mundo,2025-09-11T21:28:51.146439,diario,0.0
443,retiro,1,Mundo,2025-09-11T21:28:51.152357,diario,0.0
444,s26750,1,Mundo,2025-09-11T21:28:51.157133,diario,0.0
445,2025,1,Mundo,2025-09-11T21:28:51.162636,diario,0.0
446,esto,1,Mundo,2025-09-11T21:28:51.169039,diario,0.0
447,sabe,1,Mundo,2025-09-11T21:28:51.175720,diario,0.0
448,confirman,1,Deportes,2025-09-11T21:28:51.246933,diario,0.0
449,directv,1,Deportes,2025-09-11T21:28:51.252678,diario,0.0
450,canales,1,Deportes,2025-09-11T21:28:51.258323,diario,0.0
453,clasificados,1,Deportes,2025-09-11T21:28:51.342615,diario,0.0
454,advirtió,1,Deportes,2025-09-11T21:28:51.354996,diario,0.0
452,espn,2,Deportes,2025-09-11T21:28:51.276643,diario,0.0
451,chile,2,Deportes,2025-09-11T21:28:51.270326,diario,0.0
355,cueva,2,Espectáculos,2025-09-11T21:28:50.386790,diario,0.0
405,cómo,2,Mundo,2025-09-11T21:28:50.779665,diario,0.0
455,queremos,1,Deportes,2025-09-11T21:28:51.360595,diario,0.0
456,ganarle,1,Deportes,2025-09-11T21:28:51.367067,diario,0.0
457,ranking,1,Deportes,2025-09-11T21:28:51.373412,diario,0.0
458,pesar,1,Deportes,2025-09-11T21:28:51.378952,diario,0.0
459,mejor,1,Deportes,2025-09-11T21:28:51.386219,diario,0.0
461,pronóstico,1,Deportes,2025-09-11T21:28:51.493896,diario,0.0
462,apuestas,1,Deportes,2025-09-11T21:28:51.501392,diario,0.0
464,última,1,Deportes,2025-09-11T21:28:51.523833,diario,0.0
465,paga,1,Deportes,2025-09-11T21:28:51.535258,diario,0.0
466,mansiche,1,Deportes,2025-09-11T21:28:51.587260,diario,0.0
468,local,1,Deportes,2025-09-11T21:28:51.596274,diario,0.0
469,inca,1,Deportes,2025-09-11T21:28:51.610940,diario,0.0
463,cuánto,2,Deportes,2025-09-11T21:28:51.513518,diario,0.0
470,pordeportesalianza,1,Deportes,2025-09-11T21:28:51.650875,diario,0.0
471,íntimos,1,Deportes,2025-09-11T21:28:51.668329,diario,0.0
472,octubre,1,Deportes,2025-09-11T21:28:51.673657,diario,0.0
473,cuesta,1,Deportes,2025-09-11T21:28:51.689868,diario,0.0
474,usarán,1,Deportes,2025-09-11T21:28:51.696163,diario,0.0
475,eliminación,1,Deportes,2025-09-11T21:28:51.762400,diario,0.0
476,rebagliati,1,Deportes,2025-09-11T21:28:51.767271,diario,0.0
477,sarcástica,1,Deportes,2025-09-11T21:28:51.773713,diario,0.0
479,desayunos,1,Deportes,2025-09-11T21:28:51.783889,diario,0.0
480,disputan,1,Deportes,2025-09-11T21:28:51.790606,diario,0.0
481,crítica,1,Deportes,2025-09-11T21:28:51.796205,diario,0.0
482,diego,1,Deportes,2025-09-11T21:28:51.806778,diario,0.0
209,morbo,2,Deportes,2025-09-11T21:28:48.217385,diario,0.0
483,pregunta,1,Deportes,2025-09-11T21:28:51.863341,diario,0.0
484,pidieron,1,Deportes,2025-09-11T21:28:51.869174,diario,0.0
485,parche,1,Deportes,2025-09-11T21:28:51.881378,diario,0.0
486,quede,1,Deportes,2025-09-11T21:28:51.899140,diario,0.0
487,puso,1,Deportes,2025-09-11T21:28:51.914784,diario,0.0
489,denunciará,1,Deportes,2025-09-11T21:28:51.977311,diario,0.0
490,verdadero,1,Deportes,2025-09-11T21:28:51.983065,diario,0.0
491,desastre,1,Deportes,2025-09-11T21:28:51.995051,diario,0.0
492,jugar,1,Deportes,2025-09-11T21:28:52.012344,diario,0.0
493,alto,1,Deportes,2025-09-11T21:28:52.018130,diario,0.0
494,streaming,1,Deportes,2025-09-11T21:28:52.068936,diario,0.0
495,américa,1,Deportes,2025-09-11T21:28:52.074454,diario,0.0
496,señales,1,Deportes,2025-09-11T21:28:52.078548,diario,0.0
497,dónde,1,Deportes,2025-09-11T21:28:52.083861,diario,0.0
498,mirar,1,Deportes,2025-09-11T21:28:52.087517,diario,0.0
499,cómo,1,Deportes,2025-09-11T21:28:52.092487,diario,0.0
500,cali,1,Deportes,2025-09-11T21:28:52.098051,diario,0.0
501,españaturquía,1,Deportes,2025-09-11T21:28:52.140904,diario,0.0
502,rtve,1,Deportes,2025-09-11T21:28:52.154396,diario,0.0
503,independiente,1,Deportes,2025-09-11T21:28:52.191156,diario,0.0
504,atención,1,Deportes,2025-09-11T21:28:52.196317,diario,0.0
505,drástica,1,Deportes,2025-09-11T21:28:52.202146,diario,0.0
506,decisión,1,Deportes,2025-09-11T21:28:52.206085,diario,0.0
507,pondría,1,Deportes,2025-09-11T21:28:52.216006,diario,0.0
508,peligro,1,Deportes,2025-09-11T21:28:52.218845,diario,0.0
509,tomará,1,Deportes,2025-09-11T21:28:52.226076,diario,0.0
510,desconsolado,1,Deportes,2025-09-11T21:28:52.282962,diario,0.0
511,christian,1,Deportes,2025-09-11T21:28:52.286912,diario,0.0
512,eliminado,1,Deportes,2025-09-11T21:28:52.292866,diario,0.0
513,filtran,1,Deportes,2025-09-11T21:28:52.297811,diario,0.0
514,emotivo,1,Deportes,2025-09-11T21:28:52.302353,diario,0.0
515,viendo,1,Deportes,2025-09-11T21:28:52.314284,diario,0.0
516,siendo,1,Deportes,2025-09-11T21:28:52.319119,diario,0.0
517,video,1,Deportes,2025-09-11T21:28:52.325050,diario,0.0
518,cueva,1,Deportes,2025-09-11T21:28:52.331311,diario,0.0
488,condiciones,2,Deportes,2025-09-11T21:28:51.970916,diario,0.0
519,sorprendido,1,Deportes,2025-09-11T21:28:52.378824,diario,0.0
520,decisiones,1,Deportes,2025-09-11T21:28:52.390285,diario,0.0
521,uruguay,1,Deportes,2025-09-11T21:28:52.402401,diario,0.0
522,óptimas,1,Deportes,2025-09-11T21:28:52.409075,diario,0.0
523,porque,1,Deportes,2025-09-11T21:28:52.421035,diario,0.0
524,estaba,1,Deportes,2025-09-11T21:28:52.429931,diario,0.0
525,porespectáculosnovio,1,Espectáculos,2025-09-11T21:28:52.473251,diario,0.0
526,emociona,1,Espectáculos,2025-09-11T21:28:52.481008,diario,0.0
527,vamoooos,1,Espectáculos,2025-09-11T21:28:52.485825,diario,0.0
528,noticia,1,Espectáculos,2025-09-11T21:28:52.491393,diario,0.0
529,llegada,1,Espectáculos,2025-09-11T21:28:52.495817,diario,0.0
530,familia,1,Espectáculos,2025-09-11T21:28:52.500856,diario,0.0
531,jazmín,1,Espectáculos,2025-09-11T21:28:52.503321,diario,0.0
532,pinedo,1,Espectáculos,2025-09-11T21:28:52.509088,diario,0.0
533,tierna,1,Espectáculos,2025-09-11T21:28:52.514445,diario,0.0
534,muñecas,1,Espectáculos,2025-09-11T21:28:52.566013,diario,0.0
535,brilló,1,Espectáculos,2025-09-11T21:28:52.570659,diario,0.0
536,gabby,1,Espectáculos,2025-09-11T21:28:52.575281,diario,0.0
537,chicharronerías,1,Economía,2025-09-11T21:28:52.618206,diario,0.0
538,chicharrón,1,Economía,2025-09-11T21:28:52.623477,diario,0.0
539,desayunos,1,Economía,2025-09-11T21:28:52.629251,diario,0.0
541,mundial,1,Economía,2025-09-11T21:28:52.639064,diario,0.0
542,chinito,1,Economía,2025-09-11T21:28:52.644067,diario,0.0
543,crecen,1,Economía,2025-09-11T21:28:52.647923,diario,0.0
544,final,1,Economía,2025-09-11T21:28:52.652681,diario,0.0
545,otras,1,Economía,2025-09-11T21:28:52.657504,diario,0.0
546,ícono,1,Economía,2025-09-11T21:28:52.661398,diario,0.0
540,millones,2,Economía,2025-09-11T21:28:52.633874,diario,0.0
9,lima,14,Deportes,2025-09-11T18:18:28.557920,diario,0.0
467,estadio,2,Deportes,2025-09-11T21:28:51.591978,diario,0.0
460,peruana,2,Deportes,2025-09-11T21:28:51.458263,diario,0.0
478,venezuela,3,Deportes,2025-09-11T21:28:51.778991,diario,0.0
547,recomendación,1,Economía,2025-09-11T21:28:52.700596,diario,0.0
